Banner ID,Merchant Name,Allow String Matching,Tax id,Disallow string match,Nix if Multiple matches,Prefer if multple matches,Allow on top of receipt only,Match against addresses,Country,Logo-Text_Merchant_Name
,CAB DRIVER,,7.68E+10,,,,,,AU,
,CAB DRIVING,,6.01E+10,,,,,,AU,
,CAB ELECTRICS,,8.10E+10,,,,,,AU,
,CAB INDUSTRIES PTY LTD,,7.32E+10,,,,,,AU,
,CAB INSURE PTY LTD,,1.56E+10,,,,,,AU,
,CAB INVESTMENTS PTY. LTD.,,3.41E+10,,,,,,AU,
,CAB MASTERPAINTER,,9.96E+10,,,,,,AU,
,CAB MEDICAL PTY LTD,,4.06E+10,,,,,,AU,
,CAB Projects Pty Ltd,,6.51E+10,,,,,,AU,
,CAB RANK PTY LIMITED,,1.92E+10,,,,,,AU,
,CAB RIDES PTY. LTD.,,8.66E+10,,,,,,AU,
,CAB SYDNEY,,5.36E+10,,,,,,AU,
,CAB TELEVISION PTY LTD,,8.42E+10,,,,,,AU,
,CAB TRADING,,4.46E+10,,,,,,AU,
,CAB TRANSPORT PTY LTD,,8.56E+10,,,,,,AU,
,CAB-AIRE,,8.00E+10,,,,,,AU,
,CABCORP AUSTRALIA PTY. LTD.,,9.21E+10,,,,,,AU,
,CANBERRA CAB,,8.65E+10,,,,,,AU,
,CAPRICE CAB CO,,8.86E+10,,,,,,AU,
,CATAIN CAB,,7.21E+10,,,,,,AU,
,CREST CAB COMPANY,,1.32E+10,,,,,,AU,
,CWC CAB COMPANY,,6.10E+10,,,,,,AU,
,Cab Code,,9.02E+10,,,,,,AU,
,Cab Credit,,2.47E+10,,,,,,AU,
,Cab Driver,,9.12E+10,,,,,,AU,
,Cab Driver,,6.63E+10,,,,,,AU,
,Cab Huf,,7.80E+10,,,,,,AU,
,Cab Roto,,8.58E+10,,,,,,AU,
,Cab ads,,3.30E+10,,,,,,AU,
,Cab driver,,6.74E+10,,,,,,AU,
,Cab-Struct,,4.76E+10,,,,,,AU,
,DENMARK CAB COMPANY,,4.12E+10,,,,,,AU,
,DOLLAR CAB,,9.99E+10,,,,,,AU,
,E-CAB,,7.81E+10,,,,,,AU,
,EZI CAB,,4.46E+10,,,,,,AU,
,EZY CAB,,9.34E+10,,,,,,AU,
,FORTUNE CAB PTY. LTD.,,8.86E+10,,,,,,AU,
,Family Cab,,7.12E+10,,,,,,AU,
,Flexx Cab,,5.67E+10,,,,,,AU,
,GISBORNE CAB CO,,1.68E+10,,,,,,AU,
,GREENACRE CAB COMPANY PTY. LTD.,,3.76E+10,,,,,,AU,
,GYPSY CAB CO PTY LTD,,6.76E+10,,,,,,AU,
,Grabba Cab,,2.38E+10,,,,,,AU,
,Grabba Cab,,7.06E+10,,,,,,AU,
,HANSOM CAB COMPANY,,4.46E+10,,,,,,AU,
,HK CAB,,7.01E+10,,,,,,AU,
,Hello Cab,,6.46E+10,,,,,,AU,
,J CAB,,7.96E+10,,,,,,AU,
,JAR CAB PTY LTD,,2.81E+10,,,,,,AU,
,JOHNNY CAB PTY LIMITED,,2.41E+10,,,,,,AU,
,JONNY CAB,,1.64E+10,,,,,,AU,
,KIDZ CAB,,7.99E+10,,,,,,AU,
,KWIKAS CAB PTY LTD,,1.81E+10,,,,,,AU,
,LITTLE CAB CO. PTY LTD,,5.76E+10,,,,,,AU,
,LITTLE CAB PTY LIMITED,,1.91E+10,,,,,,AU,
,LONDON CAB COMPANY PTY. LTD.,,8.41E+10,,,,,,AU,
,LUXURY CAB COMPANY,,1.44E+10,,,,,,AU,
,LetzGo.Cab,,2.22E+10,,,,,,AU,
,Liu's Cab Pty Ltd,,2.31E+10,,,,,,AU,
,MORISSET CAB COMPANY,,3.55E+10,,,,,,AU,
,MY CAB,,4.00E+10,,,,,,AU,
,ONE10 CAB CO. PTY LTD,,7.66E+10,,,,,,AU,
,PAK CAB,,6.73E+10,,,,,,AU,
,PREMIER CAB,,5.23E+10,,,,,,AU,
,RAYYANS CAB,,7.24E+10,,,,,,AU,
,Rhino Cab,,6.41E+10,,,,,,AU,
,SILVER CAB CO,,7.50E+10,,,,,,AU,
,SMILE CAB,,9.66E+10,,,,,,AU,
,SUPER CAB PTY. LTD.,,2.66E+10,,,,,,AU,
,Safari cab,,8.77E+10,,,,,,AU,
,TAXI CAB,,4.91E+10,,,,,,AU,
,TAXI CAB,,7.74E+10,,,,,,AU,
,TAXI CAB,,8.50E+10,,,,,,AU,
,TAXI CAB,,3.77E+10,,,,,,AU,
,TERRIGAL CAB CO,,2.80E+10,,,,,,AU,
,TERRIGAL CAB CO PTY LTD,,7.66E+10,,,,,,AU,
,Taxi Cab,,9.35E+10,,,,,,AU,
,Tiger Cab,,7.40E+10,,,,,,AU,
,Urban Cab,,5.39E+10,,,,,,AU,
,VIP CAB COMPANY,,1.12E+10,,,,,,AU,
,WARWICK CAB CO PTY. LTD.,,5.30E+10,,,,,,AU,
,WINNER CAB PTY LTD,,8.62E+10,,,,,,AU,
,YELLOW CAB,,7.52E+10,,,,,,AU,
,YELLOW CAB,,3.44E+10,,,,,,AU,
,YELLOW CAB COMPANY,,7.60E+10,,,,,,AU,
,Zeeshan Cab,,3.53E+10,,,,,,AU,
,cab driver,,8.53E+10,,,,,,AU,
,cab driver,,9.10E+10,,,,,,AU,
,cab driver,,3.67E+10,,,,,,AU,
,cab driver,,9.94E+10,,,,,,AU,
,cab driver,,8.48E+10,,,,,,AU,
,cab driver,,1.27E+10,,,,,,AU,
,cab driver,,4.06E+10,,,,,,AU,
,cab driver,,2.92E+10,,,,,,AU,
,cab driving,,9.73E+10,,,,,,AU,
,cab driving,,4.95E+10,,,,,,AU,
,cab west,,9.52E+10,,,,,,AU,
,driverless cab company,,7.51E+10,,,,,,AU,
,gagan cab,,8.79E+10,,,,,,AU,
,thomas Cab,,8.17E+10,,,,,,AU,
,yellow cab,,9.91E+10,,,,,,AU,
,yellow cab,,7.74E+10,,,,,,AU,
,yellow cab,,1.47E+10,,,,,,AU,
,yellow cab,,6.73E+10,,,,,,AU,
,0458 OUR CAB,,7.54E+10,,,,,,AU,
,1800 JUNK CAB,,7.31E+10,,,,,,AU,
,ALBION CAB CENTRE,,6.85E+10,,,,,,AU,
,Alu-Cab Australia,,7.56E+10,,,,,,AU,
,BIG CAB ENTERPRISES PTY LTD,,5.42E+10,,,,,,AU,
,BLACK & WHITE CAB,,7.94E+10,,,,,,AU,
,BLACK & WHITE CAB,,5.57E+10,,,,,,AU,
,BLACK AND WHITE CAB,,2.59E+10,,,,,,AU,
,BLACK CAB CULTURE PTY LTD,,6.26E+10,,,,,,AU,
,BRIBIE BAYSIDE CAB CO PTY. LTD.,,2.51E+10,,,,,,AU,
,BROWN CAB PRODUCTIONS PTY LTD,,9.21E+10,,,,,,AU,
,Barossa and Area Cab,,8.06E+10,,,,,,AU,
,Black Cab Central,,4.66E+10,,,,,,AU,
,Black Cab Culture,,3.05E+10,,,,,,AU,
,C A & B B HOWARD,,1.25E+10,,,,,,AU,
,C A & B I BOWERS,,2.02E+10,,,,,,AU,
,C A & B S MESTON,,9.59E+10,,,,,,AU,
,C.A.B COFFEE AND BREAKFAST,,3.96E+10,,,,,,AU,
,C.A.B Mowing Service,,9.95E+10,,,,,,AU,
,C.A.B. HOME CATERERS,,4.21E+10,,,,,,AU,
,CAB ACCOUNT AUSTRALIA PTY LTD,,4.01E+10,,,,,,AU,
,CAB DIGITAL MEDIA PTY. LTD.,,1.66E+10,,,,,,AU,
,CAB FIT AUSTRALIA PTY LTD,,1.46E+10,,,,,,AU,
,CAB FLEET TRANSPORT PTY LTD,,1.62E+10,,,,,,AU,
,CAB FRESH CHICKEN,,8.42E+10,,,,,,AU,
,R S L,,6.30E+10,,,,,,AU,
,ALDGATE RSL,,1.60E+10,,,,,,AU,
,BARHAM RSL,,9.91E+10,,,,,,AU,
,Beenleigh RSL,,1.26E+10,,,,,,AU,
,CAPPELLARI R S & L,,2.89E+10,,,,,,AU,
,CLIFTON RSL,,1.57E+10,,,,,,AU,
,COBURG R.S.L.,,3.99E+10,,,,,,AU,
,COLAC RSL INCORPORATED,,1.97E+10,,,,,,AU,
,DALBY RSL,,8.12E+10,,,,,,AU,
,DARWIN RSL INCORPORATED,,2.05E+10,,,,,,AU,
,EDWARDSTOWN RSL,,9.35E+10,,,,,,AU,
,ENFIELD RSL,,3.24E+10,,,,,,AU,
,FREELING RSL INCORPORATED,,8.25E+10,,,,,,AU,
,GOONDIWINDI RSL,,8.30E+10,,,,,,AU,
,GRETA RSL,,8.57E+10,,,,,,AU,
,Geebung RSL,,3.37E+10,,,,,,AU,
,Highfields RSL,,7.92E+10,,,,,,AU,
,JENKINS R & S L,,4.79E+10,,,,,,AU,
,KATOOMBA RSL,,3.60E+10,,,,,,AU,
,KILBURN RSL,,7.67E+10,,,,,,AU,
,KINGSCLIFF RSL,,9.37E+10,,,,,,AU,
,KINGSCOTE RSL,,6.54E+10,,,,,,AU,
,KINGSGROVE RSL,,3.20E+10,,,,,,AU,
,KOONDROOK RSL,,8.05E+10,,,,,,AU,
,LOCKLEYS RSL,,1.63E+10,,,,,,AU,
,MAREEBA RSL,,6.15E+10,,,,,,AU,
,MAROOCHY RSL,,2.44E+10,,,,,,AU,
,MARRICKVILLE R S L,,8.40E+10,,,,,,AU,
,MCCARTHY R S & L,,4.14E+10,,,,,,AU,
,MOAMA RSL,,4.00E+10,,,,,,AU,
,NORTHAMPTON R S L,,8.03E+10,,,,,,AU,
,PLYMPTON RSL,,2.15E+10,,,,,,AU,
,PRAHRAN RSL,,2.20E+10,,,,,,AU,
,Plympton RSL,,1.33E+10,,,,,,AU,
,R S & L Gorry Pty Ltd,,3.21E+10,,,,,,AU,
,R S L BROOKS PTY LTD,,9.46E+10,,,,,,AU,
,R S L CUSTODIAN PTY LTD,,9.20E+10,,,,,,AU,
,R S L ELIZABETH INC,,6.44E+10,,,,,,AU,
,REDCLIFFE RSL,,4.38E+10,,,,,,AU,
,RICHMOND RSL,,3.12E+10,,,,,,AU,
,RIVERTON RSL,,9.36E+10,,,,,,AU,
,RSL Altona,,6.34E+10,,,,,,AU,
,RSL Altona,,6.91E+10,,,,,,AU,
,RSL Brooks,,4.08E+10,,,,,,AU,
,RSL CABOOLTURE,,6.12E+10,,,,,,AU,
,RSL CARE,,9.00E+10,,,,,,AU,
,RSL DefenceCare,,6.16E+10,,,,,,AU,
,RSL LIFECARE LIMITED,,4.30E+10,,,,,,AU,
,RSL SED LTD,,5.41E+10,,,,,,AU,
,RSL money,,4.81E+10,,,,,,AU,
,SEAFORD RSL,,2.90E+10,,,,,,AU,
,SUNNYBANK RSL,,7.93E+10,,,,,,AU,
,Sarina RSL,,3.78E+10,,,,,,AU,
,Smithfield RSL,,6.30E+10,,,,,,AU,
,TINTINARA RSL,,6.90E+10,,,,,,AU,
,TRARALGON RSL,,4.07E+10,,,,,,AU,
,Townsville RSL,,2.28E+10,,,,,,AU,
,WANILLA RSL,,7.28E+10,,,,,,AU,
,WARRAGUL RSL,,7.49E+10,,,,,,AU,
,WARRANDYTE RSL,,8.91E+10,,,,,,AU,
,WILLUNGA RSL,,7.70E+10,,,,,,AU,
,WOWAN RSL,,7.25E+10,,,,,,AU,
,YEPPOON RSL,,2.03E+10,,,,,,AU,
,APOLLO BAY RSL,,4.58E+10,,,,,,AU,
,ARMADALE RSL CLUB INCORPORATED,,4.95E+10,,,,,,AU,
,ASHFIELD R S L CLUB LTD,,8.20E+10,,,,,,AU,
,BADMINTON RSL PRODUCTS,,7.91E+10,,,,,,AU,
,BADMINTON RSL PRODUCTS,,8.11E+10,,,,,,AU,
,BALLINA R S L CLUB LTD,,6.20E+10,,,,,,AU,
,BANKSTOWN RSL CLUB LIMITED,,6.10E+10,,,,,,AU,
,BATHURST R S L CLUB LTD,,6.60E+10,,,,,,AU,
,BATLOW R S L CLUB LTD,,2.00E+10,,,,,,AU,
,BEGA R.S.L. CLUB LIMITED,,9.70E+10,,,,,,AU,
,BEROWRA R.S.L. CLUB LIMITED,,6.60E+10,,,,,,AU,
,BOMBALA R S L CLUB LTD,,9.40E+10,,,,,,AU,
,BULLSBROOK RSL CLUB,,6.01E+10,,,,,,AU,
,BURWOOD R S L CLUB LTD,,4.90E+10,,,,,,AU,
,CAIRNS R.S.L. CLUB LTD.,,5.01E+10,,,,,,AU,
,CAMDEN R.S.L. CLUB LIMITED,,5.80E+10,,,,,,AU,
,CARDIFF R.S.L. CLUB LIMITED,,3.90E+10,,,,,,AU,
,CHARTERS TOWERS RSL,,5.19E+10,,,,,,AU,
,CHATSWOOD R S L CLUB LTD,,4.70E+10,,,,,,AU,
,CITY OF COCKBURN RSL,,9.41E+10,,,,,,AU,
,CLAREMONT RSL CLUB,,7.10E+10,,,,,,AU,
,CLARENCE RSL SUBBRANCH INC,,4.17E+10,,,,,,AU,
,COLEDALE R S L CLUB LTD,,6.30E+10,,,,,,AU,
,CONDOBOLIN R S L CLUB LTD,,3.80E+10,,,,,,AU,
,COONAWARRA PENOLA RSL INC,,4.80E+10,,,,,,AU,
,COROWA R S L CLUB LTD,,2.80E+10,,,,,,AU,
,CURRUMBIN RSL COLLEGE,,3.41E+10,,,,,,AU,
,DAVISTOWN RSL CLUB LTD.,,3.60E+10,,,,,,AU,
,DENILIQUIN R S L CLUB LTD,,2.20E+10,,,,,,AU,
,DIAMOND CREEK RSL,,9.88E+10,,,,,,AU,
,DONGARA RSL CLUB INC.,,8.81E+10,,,,,,AU,
,DORRIGO MEMORIAL RSL,,1.36E+10,,,,,,AU,
,DOVER RSL CLUB,,6.40E+10,,,,,,AU,
,DR R. & S. L KIRSOP PTY LIMITED,,7.21E+10,,,,,,AU,
,EUDUNDA RSL CLUB INC,,5.85E+10,,,,,,AU,
,FORESTVILLE R S L CLUB LTD,,1.50E+10,,,,,,AU,
,GLENORIE R S L CLUB LTD,,2.90E+10,,,,,,AU,
,GOSFORD R S L CLUB LTD,,3.40E+10,,,,,,AU,
,GOSFORD RSL BASEBALL,,1.51E+10,,,,,,AU,
,GOSFORD RSL DARTS,,4.69E+10,,,,,,AU,
,GOSFORD RSL FISHING,,8.78E+10,,,,,,AU,
,GOSFORD RSL GOLF,,5.88E+10,,,,,,AU,
,GULGONG R S L CLUB LTD,,1.80E+10,,,,,,AU,
,HORNSBY RSL CLUB LTD,,3.40E+10,,,,,,AU,
,HUSKISSON RSL CLUB LIMITED,,1.60E+10,,,,,,AU,
,INGLEWOOD/BRIDGEWATER RSL,,1.62E+10,,,,,,AU,
,IVANHOE R S L CLUB LTD,,9.60E+10,,,,,,AU,
,IVANHOE RSL CLUB,,9.42E+10,,,,,,AU,
,KEDRON WAVELL RSL,,4.77E+10,,,,,,AU,
,KILLARNEY RSL SUBBRANCH,,5.70E+10,,,,,,AU,
,KIMBA SUBBRANCH RSL,,8.23E+10,,,,,,AU,
,KOGARAH R S L CLUB LTD,,7.50E+10,,,,,,AU,
,LAUNCESTON RSL BRASS INC,,6.50E+10,,,,,,AU,
,MALANDA SUBBRANCH RSL,,3.14E+10,,,,,,AU,
,MANLY LOTA RSL,,6.12E+10,,,,,,AU,
,MARY VALLEY RSL,,9.81E+10,,,,,,AU,
,MAYDENA RSL CLUB,,9.63E+10,,,,,,AU,
,MERIMBULA R S L CLUB LTD,,6.60E+10,,,,,,AU,
,MERRIWA R S L CLUB LTD,,9.50E+10,,,,,,AU,
,MERRYLANDS R S L CLUB LTD,,8.10E+10,,,,,,AU,
,MITTAGONG R S L CLUB LTD,,6.90E+10,,,,,,AU,
,MITTAGONG R S L SUBBRANCH,,5.76E+10,,,,,,AU,
,MOLONG R.S.L. CLUB LIMITED,,9.60E+10,,,,,,AU,
,MONBULK RSL SUBBRANCH,,5.27E+10,,,,,,AU,
,MOUNT BURR RSL,,9.88E+10,,,,,,AU,
,MOUNT GAMBIER RSL,,9.01E+10,,,,,,AU,
,MUNGINDI R S L CLUB LTD,,7.40E+10,,,,,,AU,
,Nollamara RSL Club Incorporated,,3.27E+10,,,,,,AU,
,OBERON R S L CLUB LTD,,1.90E+10,,,,,,AU,
,OURIMBAH LISAROW RSL,,4.76E+10,,,,,,AU,
,Oakey RSL Club,,6.25E+10,,,,,,AU,
,Oatley RSL Toastmasters,,9.44E+10,,,,,,AU,
,PADSTOW RSL CLUB LIMITED,,2.20E+10,,,,,,AU,
,PANANIA RSL YOUTHCLUB INC,,6.04E+10,,,,,,AU,
,PELICAN FLATS RSL,,3.40E+10,,,,,,AU,
,PENRITH R S L CLUB LTD,,5.90E+10,,,,,,AU,
,PENRITH RSL SUBRANCH,,9.95E+10,,,,,,AU,
,PENSHURST RSL CLUB LIMITED,,5.64E+10,,,,,,AU,
,PETERSHAM R S L CLUB LTD,,2.60E+10,,,,,,AU,
,PITTWATER RSL CLUB LIMITED,,3.10E+10,,,,,,AU,
,PLR & RSL HALL,,1.27E+10,,,,,,AU,
,PORT BROUGHTON RSL,,1.44E+10,,,,,,AU,
,Pottsville Beach RSL,,3.49E+10,,,,,,AU,
,R & S L HOOD INVESTMENTS PTY LIMITED,,4.81E+10,,,,,,AU,
,R & S L VAN LUYN,,8.43E+10,,,,,,AU,
,R R & S L GARNER,,5.47E+10,,,,,,AU,
,R R & S L HELLYER,,8.65E+10,,,,,,AU,
,R R & S L MILLER,,2.68E+10,,,,,,AU,
,R S & L A ALGIE,,7.61E+10,,,,,,AU,
,R S & L E ZIEBELL,,1.28E+10,,,,,,AU,
,R S AND L A ROSSI,,6.01E+10,,,,,,AU,
,R S AND L E MUNROE,,1.47E+10,,,,,,AU,
,R S L ACT BRANCH,,6.13E+10,,,,,,AU,
,R. & S.L. KIRSOP SERVICES PTY LIMITED,,9.21E+10,,,,,,AU,
,R.S. & L.S. Bayly,,9.46E+10,,,,,,AU,
,R.S.L. MINI EXCAVATORS,,2.49E+10,,,,,,AU,
,ROMSEY/LANCEFIELD RSL,,7.54E+10,,,,,,AU,
,RSL CARE SOUTH AUSTRALIA INCORPORATED,,4.24E+10,,,,,,AU,
,RSL CATERING SERVICES,,1.26E+10,,,,,,AU,
,RSL CENTENARY ACCOUNT,,8.40E+10,,,,,,AU,
,RSL CLUB BISTRO,,2.18E+10,,,,,,AU,
,RSL COMMUNITY SHOP,,9.60E+10,,,,,,AU,
,RSL INSURANCE MANAGEMENT,,8.60E+10,,,,,,AU,
,RSL ON BELL,,2.55E+10,,,,,,AU,
,RSL SQUASH CLUB,,6.38E+10,,,,,,AU,
,RSL TUMBY BAY,,9.39E+10,,,,,,AU,
,RSL WOMENS AUXILIARY,,3.75E+10,,,,,,AU,
,RSL WOMENS' AUXILIARY,,2.81E+10,,,,,,AU,
,RSL YOUTH CLUB INC,,2.88E+10,,,,,,AU,
,SANDGATE RSL SUBBRANCH INCORPORATED,,7.51E+10,,,,,,AU,
,SAWTELL R S L CLUB LIMITED,,8.30E+10,,,,,,AU,
,SCONE R.S.L. CLUB LIMITED,,8.50E+10,,,,,,AU,
,SCONE R.S.L. DINING,,3.11E+10,,,,,,AU,
,SEATON PARK RSL,,3.76E+10,,,,,,AU,
,SPRING BAY RSL,,5.72E+10,,,,,,AU,
,SWANSEA RSL CLUB LIMITED,,8.20E+10,,,,,,AU,
,Seymour RSL Club Inc,,7.66E+10,,,,,,AU,
,TARCUTTA R.S.L. CLUB LTD,,1.10E+10,,,,,,AU,
,TAREE RSL CLUB,,3.80E+10,,,,,,AU,
,TERRIGAL WAMBERAL RSL,,1.60E+10,,,,,,AU,
,TONGALA RSL CLUB,,1.43E+10,,,,,,AU,
,NSW RSL BOWLS ASSOCIATION,,9.12E+10,,,,,,AU,
,NEW SOUTH WALES POLICE RSL SUB BRANCH,,7.66E+10,,,,,,AU,
,NSW MASONIC SUB BRANCH OF THE RSL,,9.03E+10,,,,,,AU,
,JERILDERIE SUBBRANCH OF THE RSL NSW,,7.28E+10,,,,,,AU,
,NSW RSL BOWLS ASSOC. ZONE 8,,7.09E+10,,,,,,AU,
,NSW RSL BOWLS SECTION ZONE 5,,6.13E+10,,,,,,AU,
,New South Wales RSL Bowls Association Zone 6,,9.60E+10,,,,,,AU,
,GERRINGONG RSL SUB BRANCH OF NSW,,7.19E+10,,,,,,AU,
,MANLY RSL SUB BRANCH NSW,,9.06E+10,,,,,,AU,
,MOLONG RSL SUB BRANCH NSW,,7.40E+10,,,,,,AU,
,RSL OF NEW SOUTH WALES - GLADESVILLE SUB BRANCH,,4.97E+10,,,,,,AU,
,BOWRAL SUB BRANCH OF THE RSL OF AUSTRALIA (NEW SOUTH WALES),,8.09E+10,,,,,,AU,
,DRUMMOYNE SUBBRANCH OF THE RSL OF AUS NSW BRANCH,,8.10E+10,,,,,,AU,
,EPPING SUB BRANCH RSL NSW BRANCH,,9.71E+10,,,,,,AU,
,JUNEE SUB BRANCH RSL OF AUSTRALIAN (NSW),,7.59E+10,,,,,,AU,
,LAKEMBA SUB-BRANCH OF THE RSL OF AUSTRALIA (NEW SOUTH WALES),,9.82E+10,,,,,,AU,
,OATLEY SUB-BRANCH OF THE RSL OF AUST NSW,,3.43E+10,,,,,,AU,
,PARKES SUB BRANCH OF THE RSL OF AUST NSW,,1.54E+10,,,,,,AU,
,RSL OF AUST NSW SUB BRANCH GOULBURN,,1.72E+10,,,,,,AU,
,TAXATION SUB-BRANCH OF THE RSL NEW SOUTH WALES BRANCH,,3.30E+10,,,,,,AU,
,TEMORA SUB-BRANCH OF THE RSL OF AUST (NSW),,7.15E+10,,,,,,AU,
,URANA SUB BRANCH RSL NSW BRANCH,,3.26E+10,,,,,,AU,
,BRIBBAREE SUB-BRANCH OF THE RSL OF AUSTRALIA NSW BRANCH,,7.65E+10,,,,,,AU,
,BULAHDELAH SUB-BRANCH OF THE R S L OF AUSTRALIA NEW SOUTH WALES BRANCH,,8.42E+10,,,,,,AU,
,CONDOBOLIN SUB BRANCH OF THE RSL OF AUSTRALIA NSW BRANCH,,5.11E+10,,,,,,AU,
,COWRA SUB BRANCH OF THE RSL OF AUST NSW BRANCH,,3.14E+10,,,,,,AU,
,DUNGOG SUB BRANCH RSL OF AUSTRALIA NSW BRANCH,,7.57E+10,,,,,,AU,
,GLOUCESTER SUB-BRANCH OF THE RSL OF AUSTRALIA (NSW BRANCH),,2.47E+10,,,,,,AU,
,GRENFELL SUB BRANCH OF THE RSL OF AUST NSW BRANCH,,1.28E+10,,,,,,AU,
,HAY SUB BRANCH OF THE RSL OF AUSTRALIA NSW BRANCH,,4.83E+10,,,,,,AU,
,HENTY SUB BRANCH OF THE RSL AUSTRALIA NSW BRANCH,,7.15E+10,,,,,,AU,
,INGLEBURN SUB BRANCH OF THE RSL OF AUSTRALIA (NSW BRANCH),,6.58E+10,,,,,,AU,
,ISLINGTON SUB BRANCH OF THE RSL OF AUSTRALIA (NSW BRANCH),,2.32E+10,,,,,,AU,
,LEETON SUB BRANCH OF THE R S L OF AUSTRALIA (NSW BRANCH),,5.30E+10,,,,,,AU,
,MACLEAN SUB BRANCH OF THE RSL OF AUSTRALIA NSW BRANCH,,3.58E+10,,,,,,AU,
,MORUYA SUB BRANCH OF THE RSL OF AUSTRALIA NSW BRANCH,,9.88E+10,,,,,,AU,
,NUNDLE SUB BRANCH OF THE RSL OF AUSTRALIA NSW BRANCH,,7.84E+10,,,,,,AU,
,NYNGAN RSL SUBRANCH RSL OF AUSTRALIA NSW BRANCH,,9.19E+10,,,,,,AU,
,RSL AUSTRALIA PORTLAND SUB BRANCH NSW DIVISION,,9.37E+10,,,,,,AU,
,RSL OF AUSTRALIA (NEW SOUTH WALES BRANCH) BEGA SUB-BRANCH,,5.98E+10,,,,,,AU,
,RSL OF AUSTRALIA (NSW BRANCH) ENGINEERS SUB BRANCH,,5.10E+10,,,,,,AU,
,URUNGA SUB BRANCH OF THE RSL OF AUSTRALIA NSW BRANCH,,7.30E+10,,,,,,AU,
,Warialda & District RSL sub-Branch (RSL NSW),,9.86E+10,,,,,,AU,
,YAMBA SUB-BRANCH OF THE RSL OF AUST NSW BRANCH,,2.44E+10,,,,,,AU,
,RSL AUSTRALIAN FORCES OVERSEAS FUND (N,,2.13E+10,,,,,,AU,
,BRIGHTON LE SANDS SUB-BRANCH OF THE RSL OF AUSTRALIA (NSW BRANCH),,8.40E+10,,,,,,AU,
,HUNTERS HILL SUB BRANCH RSL OF AUST NSW BRANCH,,6.97E+10,,,,,,AU,
,KURRI KURRI SUB BRANCH OF THE RSL OF AUSTRALIA NSW BRANCH,,4.31E+10,,,,,,AU,
,LOWER MACLEAY SUB BRANCH OF THE RSL OF AUST AND NSW BRANCH,,7.24E+10,,,,,,AU,
,MERCHANT NAVY RSL SUB BRANCH OF AUSTRALIA NSW BRANCH,,7.32E+10,,,,,,AU,
,MURRUMBURRAH-HARDEN SUB-BRANCH OF THE RSL OF AUSTRALIA (NSW) BRANCH,,5.79E+10,,,,,,AU,
,NAMBUCCA HEADS SUB BRANCH OF THE RSL OF AUSTRALIA NSW BRANCH,,9.92E+10,,,,,,AU,
,NORTH RYDE SUB BRANCH OF RSL OF AUSTRALIA NSW BRANCH,,2.47E+10,,,,,,AU,
,PORT KEMBLA SUB-BRANCH OF THE RSL OF AUST NSW BRANCH,,3.61E+10,,,,,,AU,
,R S L OF AUST (NSW) WARATAH - MAYFIELD - Islington SUB BRANCH,,2.99E+10,,,,,,AU,
,RSL NSW Branch Dapto-Port Kembla Sub Branch,,6.15E+10,,,,,,AU,
,WORONORA RIVER SUB BRANCH OF THE RSL OF AUSTRALIA NSW BRANCH,,2.99E+10,,,,,,AU,
,AVALON BEACH RSL SUB-BRANCH OF THE RSL OF AUSTRALIA (NSW BRANCH),,1.95E+10,,,,,,AU,
,DENMAN RSL SUBBRANCH OF THE RETURNED & SERVICES LEAGUE OF AUSTRALIA NEW SOUTH WALES BRANCH,,9.20E+10,,,,,,AU,
,Far North Coast District Council of RSL Sub Branches (NSW),,9.44E+10,,,,,,AU,
,HARRINGTON-CROWDY HEAD SUB-BRANCH OF THE RSL OF AUSTRALIA (NSW BRANCH),,1.20E+10,,,,,,AU,
,KOGARAH RSL SUB BRANCH OF THE RETURNED & SERVICES LEAGUE NEW SOUTH WALES BRANCH,,3.05E+10,,,,,,AU,
,OLD BAR BEACH SUB-BRANCH OF THE RSL AUSTRALIA-NSW BRANCH,,5.15E+10,,,,,,AU,
,ROYAL AUSTRALIAN NAVY SUB BRANCH OF THE R S L OF AUST & NSW BRANCH,,3.31E+10,,,,,,AU,
,RSL OF AUSTRALIA (NSW SUB BRANCH) SAWTELL RSL SUB-BRANCH,,4.92E+10,,,,,,AU,
,SOUTHERN METROPOLITAN DISTRICT OF RSL SUB BRANCHES OF THE RSL NSW BRANCH,,8.50E+10,,,,,,AU,
,BELFIELD RSL SUB-BRANCH OF THE RETURNED AND SVRS LEAGUE OF AUST (NSW BRANCH),,1.12E+10,,,,,,AU,
,GUYRA RSL SUB-BRANCH THE RETURNED AND SERVICES LEAGUE OF AUSTRALIA (NSW BRANCH),,1.49E+10,,,,,,AU,
,HOWLONG RSL SUB-BRANCH OF THE RETURNED AND SERVICES LEAGUE OF AUSTRALIA NSW BRANCH,,4.75E+10,,,,,,AU,
,MALABAR RSL SUB-BRANCH OF THE RETURNED AND SERVICES LEAGUE OF AUSTRALIA (NEW SOUTH WALES BRANCH),,4.67E+10,,,,,,AU,
,MEDOWIE RSL SUB BRANCH OF THE RETURNED AND SERVICES LEAGUE OF AUSTRALIA (NEW SOUTH WALES BRANCH),,6.34E+10,,,,,,AU,
,SPRINGWOOD RSL SUB BRANCH THE RETURNED AND SERVICES LEAGUE OF AUSTRALIA NEW SOUTH WALES BRANCH,,1.15E+10,,,,,,AU,
,R MCCONAGHY (QLD) PTY LTD,,6.81E+10,,,,,,AU,
